run_id,timestamp,l0_files,stall_micros_total,stall_micros_delta,compaction_pending_bytes,is_write_stopped,actual_delayed_write_rate,num_running_compactions,write_throughput_mb_s,batch_latency_ms,bg_jobs
1774960486004,1.77496e+09,12,30944387,0,2246811614,0,4476512,1,511.24,7.71535,2
1774960486004,1.77496e+09,11,31746501,802114,2274131267,0,0,1,4.87566,808.998,2
1774960486004,1.77496e+09,11,31746501,0,2274131267,0,0,1,547.603,7.20302,2
1774960486004,1.77496e+09,11,31746501,0,2274131267,0,0,1,415.912,9.48372,2
1774960486004,1.77496e+09,11,32660414,913913,2301268271,0,0,1,4.28402,920.723,2
1774960486004,1.77496e+09,11,32660414,0,2301268271,0,0,1,568.441,6.93898,2
1774960486004,1.77496e+09,11,32660414,0,2301268271,0,0,1,493.669,7.98996,2
1774960486004,1.77496e+09,12,33585538,925124,2198383813,0,5615331,1,4.23125,932.206,2
1774960486004,1.77496e+09,5,34481034,895496,1172265346,0,0,1,4.37,902.609,2
1774960486004,1.77496e+09,5,34481034,0,1172265346,0,0,1,516.076,7.64305,2
1774960486004,1.77496e+09,6,34481034,0,1172265346,0,0,1,437.767,9.01027,2
1774960486004,1.77496e+09,6,34481034,0,1172265346,0,0,1,586.549,6.72475,2
1774960486004,1.77496e+09,6,34481034,0,1172265346,0,0,1,547.243,7.20777,2
1774960486004,1.77496e+09,7,34481034,0,1172265346,0,0,1,595.735,6.62106,2
1774960486004,1.77496e+09,7,34481034,0,1172265346,0,0,1,601.572,6.55682,2
1774960486004,1.77496e+09,8,34481034,0,2280776749,0,0,1,473.815,8.32477,2
1774960486004,1.77496e+09,8,34481034,0,2280776749,0,0,1,591.205,6.67179,2
1774960486004,1.77496e+09,8,34481034,0,2280776749,0,0,1,567.58,6.9495,2
1774960486004,1.77496e+09,9,34615401,134367,2307871390,0,0,1,9.43465,418.076,2
1774960486004,1.77496e+09,9,34615401,0,2084364983,0,0,1,553.48,7.12654,2
1774960486004,1.77496e+09,10,34705194,89793,2141145731,0,0,1,40.7807,96.7221,2
1774960486004,1.77496e+09,10,34705194,0,2141145731,0,0,1,576.874,6.83753,2
1774960486004,1.77496e+09,10,34705194,0,2141145731,0,0,1,584.254,6.75117,2
1774960486004,1.77496e+09,11,34705194,0,2169218798,0,0,1,574.287,6.86834,2
1774960486004,1.77496e+09,11,34705194,0,2169218798,0,0,1,581.37,6.78466,2
1774960486004,1.77496e+09,12,34705194,0,2197087224,0,12326770,1,560.174,7.04138,2
1774960486004,1.77496e+09,13,35126439,421245,2224756520,0,7889132,1,8.70506,453.116,2
1774960486004,1.77496e+09,14,35607667,481228,2025346857,0,4733479,1,8.07763,488.311,2
1774960486004,1.77496e+09,11,37035036,1427369,2025340344,0,0,1,2.7488,1434.95,2
1774960486004,1.77496e+09,11,37035036,0,2025340344,0,0,1,529.862,7.4442,2
1774960486004,1.77496e+09,12,37035036,0,2054302068,0,6212689,1,497.973,7.9209,2
1774960486004,1.77496e+09,12,37871109,836073,2083034856,0,3180896,1,4.67942,842.924,2
1774960486004,1.77496e+09,4,38915638,1044529,1107905589,0,0,1,3.74928,1052.04,2
1774960486004,1.77496e+09,4,38915638,0,1107905589,0,0,1,534.913,7.3739,2
1774960486004,1.77496e+09,5,38915638,0,1107905589,0,0,1,535.24,7.3694,2
1774960486004,1.77496e+09,5,38915638,0,1107905589,0,0,1,590.317,6.68183,2
1774960486004,1.77496e+09,5,38915638,0,1107905589,0,0,1,571.449,6.90245,2
1774960486004,1.77496e+09,6,38915638,0,1107905589,0,0,1,576.607,6.8407,2
1774960486004,1.77496e+09,6,38915638,0,1107905589,0,0,1,573.953,6.87234,2
1774960486004,1.77496e+09,7,38915638,0,1107905589,0,0,1,504.4,7.81998,2
1774960486004,1.77496e+09,7,38915638,0,1107905589,0,0,1,557.056,7.08079,2
1774960486004,1.77496e+09,7,38915638,0,1107905589,0,0,1,568.686,6.93599,2
1774960486004,1.77496e+09,8,39036513,120875,1965322254,0,0,1,9.47944,416.1,2
